,MarketCap,PriceToBook,Beta,DividendYield,Return_6m,Momentum_6m,Volatility,BookValue,PE,PB,ROE,ROA,DebtToEquity
ALGN,0.12162162162162161,0.5112612612612613,0.9572072072072072,,0.6824324324324325,0.6824324324324325,0.9707207207207206,0.7117117117117117,0.7229729729729729,0.5112612612612613,0.3108108108108108,0.6058558558558559,0.016524491107192167
ALLE,0.10135135135135136,0.7545045045045045,0.5315315315315315,0.3424261470773099,0.581081081081081,0.581081081081081,0.42567567567567566,0.29954954954954954,0.38963963963963966,0.7545045045045045,0.8671171171171171,0.8671171171171171,0.7140335512603787
LNT,0.17117117117117117,0.32432432432432434,0.15765765765765766,0.7315068493150685,0.268018018018018,0.26801801801801806,0.06756756756756757,0.43243243243243246,0.5022522522522522,0.32432432432432434,0.30855855855855857,0.18018018018018014,0.7616190015518874
ALL,0.6396396396396397,0.38738738738738737,0.03153153153153153,0.4604941368282436,0.7049549549549549,0.7049549549549549,0.268018018018018,0.8648648648648649,0.15990990990990991,0.38738738738738737,0.5855855855855856,0.23986486486486486,0.23038345509957306
GOOGL,0.9887387387387387,0.6509009009009009,0.5101351351351351,0.06081081081081081,0.8400900900900901,0.8400900900900901,0.5743243243243243,0.4538288288288288,0.27927927927927926,0.6509009009009009,0.8096846846846847,0.9617117117117117,0.05630630630630631
GOOG,0.990990990990991,0.6531531531531531,0.5101351351351351,0.06081081081081081,0.8333333333333333,0.8333333333333333,0.5675675675675675,0.4538288288288288,0.29504504504504503,0.6531531531531531,0.8096846846846847,0.9617117117117117,0.05630630630630631
AMZN,0.9932432432432432,0.7252252252252253,0.8040540540540541,,0.7252252252252253,0.7252252252252253,0.75,0.46396396396396394,0.6959459459459459,0.7252252252252253,0.6666666666666669,0.6981981981981982,0.31513504769188494
AMCR,0.2972972972972973,0.49099099099099097,0.28378378378378377,0.9557027383114339,0.481981981981982,0.481981981981982,0.22297297297297297,0.024774774774774775,0.24549549549549549,0.49099099099099097,0.6193693693693694,0.45045045045045046,0.8764361079539379
AEE,0.3783783783783784,0.30405405405405406,0.12837837837837837,0.6554054054054054,0.1463963963963964,0.1463963963963964,0.05630630630630631,0.6576576576576576,0.46621621621621623,0.30405405405405406,0.286036036036036,0.17342342342342343,0.7836948552097626
AEP,0.6486486486486487,0.28153153153153154,0.07432432432432433,0.7725390364984274,0.6081081081081081,0.6081081081081081,0.06081081081081081,0.7094594594594595,0.39864864864864863,0.28153153153153154,0.30067567567567566,0.1981981981981982,0.8070999843553847
AXP,0.9166666666666672,0.7004504504504504,0.7308558558558558,0.25753424657534246,0.9279279279279279,0.9279279279279278,0.6396396396396397,0.6554054054054054,0.38513513513513514,0.7004504504504504,0.8040540540540541,0.3153153153153153,0.8048069017729504
AIG,0.6013513513513513,0.06756756756756757,0.240990990990991,0.509009009009009,0.7027027027027027,0.7027027027027027,0.6531531531531531,0.8536036036036035,0.3963963963963964,0.06756756756756757,0.08783783783783784,0.018018018018018018,0.12091613841741587
AMT,0.8130630630630631,0.963963963963964,0.36261261261261263,0.6935279761366718,0.12162162162162161,0.12162162162162161,0.33783783783783783,0.08558558558558559,0.7702702702702703,0.963963963963964,0.7319819819819819,0.4009009009009009,0.9570072186351256
AWK,0.4144144144144144,0.3941441441441441,0.25225225225225223,0.5213963963963963,0.21621621621621623,0.21621621621621623,0.12837837837837837,0.7342342342342342,0.6013513513513513,0.3941441441441441,0.30405405405405406,0.27927927927927926,0.728341283595412
AMP,0.5945945945945946,0.7950450450450451,0.7545045045045045,0.30405405405405406,0.7387387387387387,0.7387387387387387,0.5157657657657657,0.7545045045045045,0.26576576576576577,0.7950450450450451,0.9211711711711712,0.1261261261261265,0.5
AME,0.5337837837837838,0.5608108108108106,0.6261261261261262,0.12387387387387387,0.3963963963963964,0.3963963963963964,0.07882882882882883,0.6418918918918919,0.6261261261261262,0.5608108108108106,0.45945945945945943,0.6914414414414415,0.12612751497643582
AMGN,0.8581081081081081,0.9481981981981982,0.10810810810810811,0.7680180180180181,0.6103603603603603,0.6103603603603603,0.13963963963963963,0.15990990990990991,0.5315315315315315,0.9481981981981982,0.9594594594594595,0.6418918918918919,0.9859649370316421
APH,0.7972972972972973,0.8108108108108109,0.6002252252252251,0.15342465753424656,0.9662162162162162,0.9662162162162162,0.17792792792792791,0.09684684684684684,0.8108108108108109,0.8108108108108109,0.7162162162162162,0.8828828828828829,0.4478470514656836
ADI,0.8108108108108109,0.4369369369369369,0.4695945945945946,0.46262736725164466,0.8085585585585585,0.8085585585585585,0.5540540540540541,0.8445945945945946,0.9346846846846847,0.4369369369369369,0.05855855855855856,0.1644144144144144,0.12386999030834647
ANSS,0.4189189189189188,0.6171171171171171,0.7094594594594595,,0.38513513513513514,0.38513513513513514,0.6936936936936937,0.8423423423423428,0.8851351351351351,0.6171171171171171,0.2905405405405405,0.5585585585585585,0.07767982429381984
AON,0.7342342342342342,0.8490990990990991,0.3783783783783784,0.1556593256868234,0.0472972972972973,0.0472972972972973,0.16216216216216217,0.5112612612612613,0.6756756756756757,0.8490990990990991,0.9369369369369369,0.5540540540540541,0.8916762789670123
APA,0.0,0.06981981981981981,0.6835585585585586,0.9779086989695566,0.02702702702702703,0.02702702702702703,0.9819819819819819,0.21846846846846846,0.009009009009009009,0.06981981981981981,0.6891891891891891,0.7432432432432432,0.5810437529162629
APO,0.7319819819819819,0.6013513513513513,0.9459459459459459,0.3716216216216216,0.8063063063063063,0.8063063063063063,0.7387387387387387,0.47297297297297297,0.32432432432432434,0.6013513513513513,0.5653153153153153,0.07432432432432433,0.6000983837966164
AAPL,0.9977477477477474,0.9752252252252253,0.757882882882883,0.05067567567567567,0.25,0.25,0.48423423423423423,0.04504504504504503,0.6779279279279279,0.9752252252252253,0.9729729729729729,0.9954954954954955,0.7524127455659319
AMAT,0.8400900900900901,0.7297297297297297,0.9662162162162162,0.2547945205479452,0.9549549549549409,0.9549549549549549,0.8783783783783784,0.3671171171171171,0.40765765765765766,0.7297297297297297,0.8130630630630631,0.9346846846846847,0.21231264523947443
APTV,0.12837837837837837,0.1463963963963964,0.8896396396396397,,0.24774774774774774,0.24774774774774774,0.8603603603603603,0.6013513513513513,0.05405405405405406,0.1463963963963964,0.46846846846846846,0.5281531531531531,0.6021784812107392
ACGL,0.4954954954954955,0.1891891891891892,0.1463963963963964,,0.713963963963964,0.713963963963964,0.43018018018018017,0.7454954954954955,0.04054054054054054,0.1891891891891892,0.545045045045045,0.32432432432432434,0.06726173938700834
ADM,0.3400900900900901,0.04504504504504504,0.21846846846846846,0.8816997109680036,0.04279279279279279,0.04279279279279279,0.4346846846846847,0.6621621621621622,0.28603603603603606,0.04504504504504504,0.0945945945945946,0.09234234234234234,0.34275787719438655
ANET,0.8175675675675675,0.8423423423423432,0.8468468468468469,,0.8963963963963963,0.8963963963963963,0.8581081081081081,0.08783783783783784,0.7837837837837838,0.8423423423423432,0.7972972972972973,0.9391891891891891,
AJG,0.7680180180180181,0.5495495495495495,0.28716216216216217,0.13963963963963966,0.23873873873873871,0.23873873873873871,0.06531531531531531,0.9076576576576576,0.8986486486486487,0.5495495495495495,0.23198198198198183,0.17117117117117117,0.36919224948540913
AIZ,0.0472972972972973,0.23648648648648649,0.16216216216216217,0.3795045045045045,0.2725225225225225,0.2725225225225225,0.36486486486486486,0.9211711711711712,0.20270270270270271,0.23648648648648649,0.4009009009009009,0.08333333333333336,0.2569006358146367
T,0.9189189189189189,0.240990990990991,0.18018018018018017,0.8464627418115791,0.5202702702702703,0.5202702702702703,0.20270270270270271,0.21621621621621623,0.28378378378378377,0.240990990990991,0.3130630630630631,0.36261261261261263,0.6853346599092737
ATO,0.36936936936936937,0.27927927927927926,0.25,0.4849315068493151,0.26351351351351354,0.26351351351351354,0.05855855855855856,0.8693693693693698,0.5,0.27927927927927926,0.22072072072072071,0.2972972972972973,0.4004995616953413
ADSK,0.6846846846846847,0.9527027027027027,0.9144144144144144,,0.13513513513513514,0.13513513513513514,0.7680180180180181,0.17342342342342343,0.9144144144144144,0.9527027027027027,0.8941441441441441,0.7635135135135135,0.6206914869239517
ADP,0.8378378378378376,0.9369369369369369,0.28153153153153154,0.4660794397636503,0.3941441441441441,0.3941441441441441,0.1644144144144144,0.21396396396396397,0.6981981981981982,0.9369369369369369,0.9414414414414415,0.5045045045045045,0.502912295328748
AVB,0.4166666666666667,0.3536036036036036,0.36036036036036007,0.7522522522522522,0.5855855855855856,0.5855855855855856,0.24774774774774774,0.8918918918918919,0.5743243243243243,0.3536036036036036,0.26126126126126126,0.20045045045045046,0.46907118385991653
AVY,0.12612612612612611,0.6959459459459459,0.36936936936936937,0.5022522522522522,0.6441441441441441,0.6441441441441441,0.3581081081081081,0.44144144144144143,0.38288288288288286,0.6959459459459459,0.7702702702702703,0.7702702702702703,0.7869163816962852
AXON,0.6351351351351351,0.9436936936936937,0.7353603603603603,,0.7117117117117117,0.7117117117117117,0.9189189189189189,0.4932432432432435,0.9774774774774775,0.9436936936936937,0.46396396396396394,0.013513513513513514,0.5551711377838616
BKR,0.5045045045045047,0.2905405405405405,0.4144144144144144,0.5878378378378378,0.14189189189189189,0.14189189189189189,0.8288288288288288,0.26126126126126126,0.12387387387387387,0.2905405405405405,0.5382882882882901,0.536036036036036,0.20953894238496926
BALL,0.14414414414414414,0.3761261261261261,0.6036036036036035,0.3716216216216216,0.7995495495495503,0.7995495495495496,0.5788288288288288,0.32207207207207206,0.6531531531531531,0.3761261261261261,0.17792792792792791,0.36936936936936937,0.6978665921481577
BAC,0.9481981981981982,0.06531531531531531,0.7657657657657657,0.5957207207207207,0.8581081081081081,0.8581081081081081,0.5630630630630631,0.5653153153153153,0.12612612612612611,0.06531531531531531,0.24549549549549549,0.02252252252252252,
BDX,0.6103603603603603,0.22747747747747749,0.038288288288288286,0.5698630136986301,0.24324324324324323,0.24324324324324323,0.08333333333333333,0.9121621621621622,0.7094594594594595,0.22747747747747749,0.09234234234234234,0.30518018018018017,0.5154280271460887
BRK-B,0.9842342342342342,0.0045045045045045045,0.34797297297297297,,0.6013513513513513,0.6013513513513513,0.013513513513513514,1.0,0.15315315315315314,0.0045045045045045045,0.3963963963963964,0.5382882882882882,0.10556776909090076
BBY,0.14189189189189189,0.6373873873873874,0.7826576576576576,0.9493243243243243,0.786036036036036,0.786036036036036,0.7522522522522522,0.1981981981981982,0.23873873873873874,0.6373873873873874,0.7635135135135135,0.6644144144144144,0.7409721908887184
TECH,0.015765765765765924,0.5518018018018018,0.8986486486486487,0.10472972972972973,0.7612612612612613,0.7612612612612613,0.740990990990991,0.18693693693692895,0.9256756756756757,0.5518018018018018,0.11261261261261261,0.481981981981982,0.11755024255024238
BIIB,0.20945945945945932,0.038288288288288286,0.0022522522522522522,,0.17342342342342343,0.17342342342342343,0.9391891891891891,0.9459459459459459,0.0945945945945946,0.038288288288288286,0.22522522522522523,0.4932432432432434,0.2427598779157287
BLK,0.8626126126126126,0.45045045045045046,0.8738738738738738,0.533962533962534,0.3153153153153153,0.3153153153153153,0.37612612612612695,0.990990990990991,0.48423423423423423,0.45045045045045046,0.43243243243243246,0.3018018018018018,0.16214364438193424
BX,0.8896396396396397,0.8851351351351351,0.9481981981981982,0.6761741979133283,0.4099099099099099,0.4099099099099099,0.786036036036036,0.12837837837837837,0.8468468468468469,0.8851351351351351,0.6936936936936937,0.8851351351351351,0.4840431140723752
BK,0.6824324324324325,0.1644144144144144,0.5405405405405406,0.5213963963963963,0.7815315315315315,0.7815315315315315,0.43243243243243246,0.7252252252252253,0.17117117117117117,0.1644144144144144,0.32657657657657657,0.0472972972972973,
BSX,0.8693693693696506,0.7319819819819819,0.2319819819819819,,0.9054054054054054,0.9054054054054054,0.24324324324324323,0.22972972972972971,0.9414414414414415,0.7319819819819819,0.25225225225225223,0.48423423423423423,0.3210937952708668
BMY,0.7882882882882882,0.6554054054054054,0.05855855855855856,0.9332695527385793,0.05405405405405406,0.05405405405405406,0.04954954954954955,0.0990990990990991,0.3018018018018018,0.6554054054054054,0.7725225225225225,0.6621621621621623,0.9212866989513696
AVGO,0.9819819819819819,0.509009009009009,0.5540540540540541,0.2410958904109589,0.9572072072072072,0.9572072072072072,0.6554054054054054,0.777027027027027,0.9594594594594625,0.509009009009009,0.4572072072072072,0.6373873873873874,0.797580229767698
BR,0.39864864864864863,0.8558558558558559,0.4831081081081081,0.35135135135135137,0.2927927927927928,0.2927927927927928,0.14414414414414414,0.34234234234234234,0.7725225225225225,0.8558558558558559,0.7995495495495497,0.7995495495495499,0.774283782122218
BRO,0.45045045045045046,0.6103603603603603,0.3547297297297297,0.05630630630630631,0.6869369369369369,0.6869369369369369,0.18693693693693694,0.38738738738738737,0.6846846846846847,0.6103603603603603,0.5045045045045045,0.5225225225225225,0.364782002237291
BF-B,0.1869369369369369,0.5743243243243243,0.20608108108108109,0.6084541858932103,0.022522522522522452,0.022522522522522518,0.17342342342342343,0.09009009009008997,0.25675675675675674,0.5743243243243243,0.7252252252252253,0.7950450450450454,0.5069984153835085
BLDR,0.1036036036036036,0.42342342342342343,0.9797297297297297,,0.5382882882882883,0.5382882882882883,0.9414414414414415,0.5855855855855856,0.17342342342342343,0.42342342342342343,0.5833333333333334,0.7072072072072072,0.6806514242009473
BG,0.05855855855855856,0.033783783783783786,0.2150900900900901,0.7905405405405406,0.20945945945945943,0.20945945945945943,0.5112612612612613,0.8963963963963963,0.04504504504504504,0.033783783783783786,0.2702702702702703,0.24549549549549549,0.4166666666666667
CHRW,0.06981981981981981,0.6869369369369369,0.40540540540540543,0.6509009009009009,0.3783783783783784,0.3783783783783784,0.46846846846846846,0.22297297297297297,0.44594594594594594,0.6869369369369369,0.777027027027027,0.7905405405405403,0.6272077810294372
CDNS,0.75,0.9054054054054054,0.5360360360360366,,0.3130630630630631,0.3130630630630631,0.6689189189189189,0.2747747747747748,0.9436936936936937,0.9054054054054054,0.6846846846846847,0.8963963963963963,0.318385732671447
CPT,0.10810810810810811,0.40765765765765766,0.3096846846846847,0.778082191780822,0.6328828828828829,0.6328828828828829,0.22747747747747749,0.6351351351351351,0.9684684684684685,0.40765765765765766,0.02702702702702703,0.11261261261261261,0.5508589985334169
CPB,0.06756756756756757,0.3896396396396397,0.0045045045045045045,0.8984296016714965,0.509009009009009,0.509009009009009,0.12387387387387387,0.19144144144144143,0.41216216216216217,0.3896396396396397,0.4144144144144144,0.5923423423423423,0.856854836673202
COF,0.7207207207207202,0.07882882882882883,0.6373873873873874,0.27815315315315314,0.7545045045045045,0.7545045045045045,0.7837837837837838,0.9752252252252253,0.22297297297297297,0.07882882882882883,0.16891891891891891,0.038288288288288286,
KMX,0.0518018018018018,0.16216216216216217,0.8918918918918919,,0.46621621621621623,0.46621621621621623,0.8716216216216216,0.6171171171171171,0.41891891891891875,0.16216216216216217,0.17567567567567569,0.09684684684684684,0.9287553034686061
CCL,0.3896396396396399,0.42567567567567566,0.9977477477477474,,0.3603603603603603,0.3603603603603603,0.990990990990991,0.07657657657657657,0.1373873873873874,0.42567567567567566,0.6801801801801802,0.4346846846846847,0.9267019395252764
CARR,0.6779279279279278,0.5855855855855856,0.8198198198198198,0.27815315315315314,0.6981981981981982,0.6981981981981982,0.5990990990990991,0.240990990990991,0.8828828828828829,0.5855855855855856,0.31981981981981983,0.26126126126126126,0.5638868153704949
CAT,0.8738738738738738,0.7905405405405403,0.8265765765765771,0.41216216216216217,0.8693693693693727,0.8693693693693695,0.527027027027027,0.5833333333333334,0.22972972972972971,0.7905405405405403,0.9189189189189189,0.8153153153153153,0.8633596775664895
CBOE,0.3536036036036036,0.6576576576576576,0.07207207207207207,0.2219178082191781,0.12387387387387387,0.12387387387387387,0.21396396396396397,0.6396396396396397,0.6711711711711712,0.6576576576576576,0.5698198198198204,0.8130630630630631,0.2200588221199923
CBRE,0.5180180180180175,0.5968468468468469,0.7950450450450456,,0.45495495495495497,0.45495495495495497,0.6914414414414415,0.44819819819819817,0.8063063063063063,0.5968468468468469,0.36261261261261263,0.33333333333333337,0.6312442682203162
CDW,0.34459459459459457,0.831081081081081,0.3918918918918919,0.33463287849252765,0.36936936936936937,0.36936936936936937,0.4369369369369369,0.27702702702702703,0.4752252252252252,0.831081081081081,0.8896396396396397,0.6936936936936937,0.9052386565836977
COR,0.6463963963963963,0.9774774774774775,0.17454954954954954,0.11936936936936937,0.5540540540540541,0.5540540540540541,0.0945945945945946,0.059684684684684686,0.7162162162162162,0.9774774774774775,0.9752252252252253,0.22072072072072071,0.9811592275164907
CNC,0.44144144144144143,0.06081081081081081,0.10022522522522523,,0.1373873873873874,0.13738738738738737,0.5495495495495496,0.7477477477477477,0.036036036036036036,0.06081081081081081,0.38288288288288286,0.3288288288288288,0.4070291840761837
CNP,0.3581081081081081,0.31981981981981983,0.18355855855855857,0.5292792792792793,0.46846846846846846,0.46846846846846846,0.15315315315315314,0.25675675675675674,0.5608108108108109,0.31981981981981983,0.22747747747747749,0.21621621621621623,0.8539759413884419
CF,0.13288288288288289,0.41216216216216217,0.40315315315315314,0.5671232876712328,0.42792792792792794,0.42792792792792794,0.8400900900900901,0.4774774774774767,0.11486486486486486,0.41216216216216217,0.6171171171171171,0.7747747747747747,0.2768638560435435
CRL,0.009009009009009009,0.2972972972972973,0.9211711711711712,,0.33333333333333337,0.33333333333333337,0.7477477477477472,0.8265765765765768,0.9977477477477464,0.2972972972972973,0.0,0.37387387387387233,0.6050822859333498
CHTR,0.6509009009009009,0.49774774774774777,0.6114864864864864,,0.006756756756756757,0.006756756756756757,0.6373873873873874,0.9436936936936937,0.08783783783783784,0.49774774774774777,0.7905405405405402,0.5180180180180181,0.9617285647550333
CVX,0.9369369369369369,0.1554054054054054,0.3063063063063063,0.9263320068534793,0.5112612612612613,0.5112612612612613,0.4752252252252252,0.8986486486486487,0.22747747747747749,0.1554054054054054,0.2747747747747748,0.4797297297297305,0.11068969631883539
CMG,0.7004504504504504,0.9234234234234233,0.6171171171171171,,0.9301801801801802,0.9301801801801802,0.5855855855855856,0.02252252252252252,0.8626126126126126,0.9234234234234233,0.8806306306306304,0.9211711711711712,0.707175508650655
CB,0.8288288288288288,0.20045045045045046,0.1644144144144144,0.2657534246575342,0.6306306306306306,0.6306306306306306,0.22072072072072071,0.9797297297297297,0.1644144144144144,0.20045045045045046,0.3918918918918919,0.17792792792792791,0.17343300456336008
CHD,0.32657657657657657,0.6283783783783784,0.13963963963963988,0.2725225225225225,0.5045045045045045,0.5045045045045046,0.0472972972972973,0.2927927927927928,0.8175675675675675,0.6283783783783784,0.4099099099099099,0.7454954954954955,0.3251792368284515
CI,0.7747747747747747,0.32207207207207206,0.1036036036036036,0.42680180180180183,0.8445945945945946,0.8445945945945946,0.46396396396396394,0.9707207207207206,0.34234234234234234,0.32207207207207206,0.40315315315315314,0.34684684684684686,0.5099111100443249
CINF,0.3333333333333333,0.18243243243243243,0.26238738738738737,0.5495495495495496,0.5923423423423423,0.5923423423423423,0.5765765765765766,0.9099099099099099,0.240990990990991,0.18243243243243243,0.3153153153153153,0.25675675675675674,0.03769724759711535
CTAS,0.7702702702702703,0.9189189189189189,0.5878378378378378,0.12387387387387387,0.7319819819819819,0.7319819819819819,0.2702702702702703,0.15315315315315314,0.8896396396396397,0.9189189189189189,0.8536036036036035,0.9324324324324325,0.35979537994293953
CSCO,0.9346846846846847,0.6441441441441441,0.3716216216216216,0.6277512188195201,0.16666666666666666,0.16666666666666669,0.18468468468468469,0.15765765765765766,0.5833333333333334,0.6441441441441441,0.5945945945945946,0.5968468468468469,0.4711268645694875
C,0.8490990990990991,0.01126126126126126,0.7702702702702703,0.7126804223578417,0.9166666666666667,0.9166666666666667,0.6193693693693694,0.9256756756756757,0.09009009009009009,0.01126126126126126,0.11036036036036036,0.006756756756756757,
CFG,0.20270270270270271,0.018018018018018018,0.5743243243243243,0.8930180180180181,0.8378378378378373,0.8378378378378377,0.8490990990990991,0.7184684684684685,0.12162162162162161,0.018018018018018018,0.10585585585585586,0.015765765765765764,
CLX,0.19594594594594594,1.0,0.17117117117117117,0.7905405405405406,0.07882882882882883,0.07882882882882883,0.32432432432432434,0.0045045045045045045,0.5292792792792793,1.0,0.9887387387387387,0.8738738738738738,0.995251755016632
CME,0.8085585585585585,0.5382882882882882,0.08783783783783784,0.8141891891891893,0.11261261261261261,0.11261261261261261,0.10585585585585586,0.8626126126126126,0.6463963963963963,0.5382882882882882,0.41216216216216217,0.09009009009009004,0.08024680091200435
CMS,0.3108108108108108,0.38063063063063063,0.06306306306306306,0.6711921223549131,0.5225225225225225,0.5225225225225225,0.04504504504504504,0.42792792792792794,0.45495495495495497,0.38063063063063063,0.3288288288288288,0.23536036036036034,0.8355967252715935
KO,0.9459459459459459,0.8536036036036035,0.0945945945945946,0.646727946220332,0.42567567567567566,0.42567567567567566,0.009009009009009009,0.059684684684684686,0.6351351351351351,0.8536036036036035,0.8355855855855856,0.7927927927927928,0.8207592014124677
CTSH,0.527027027027027,0.36936936936936937,0.4099099099099099,0.3747398448529305,0.09684684684684684,0.09684684684684684,0.36936936936936937,0.48873873873873874,0.25900900900900903,0.36936936936936937,0.5067567567567567,0.8355855855855856,0.04775813277254199
CL,0.7229729729729729,0.9932432432432432,0.0518018018018018,0.5367219559704728,0.6756756756756757,0.6756756756756757,0.006756756756756757,0.006756756756756757,0.5653153153153153,0.9932432432432432,0.9932432432432432,0.9414414414414415,0.9920898026163812
CMCSA,0.8445945945945946,0.12387387387387387,0.4436936936936937,0.8246575342465753,0.11486486486486486,0.11486486486486486,0.27927927927927926,0.3716216216216216,0.024774774774774775,0.12387387387387387,0.5405405405405406,0.49774774774774777,0.6711755925536844
CAG,0.08108108108108109,0.08783783783783784,0.009009009009009009,0.9701644114127453,0.40765765765765766,0.40765765765765766,0.08783783783783784,0.2882882882882883,0.7432432432432432,0.08783783783783784,0.04279279279279279,0.46846846846846846,0.6071179659699372
COP,0.8265765765765766,0.19594594594594594,0.20608108108108109,0.7861770067010242,0.20270270270270271,0.20270270270270271,0.7927927927927928,0.7027027027027027,0.09234234234234234,0.19594594594594594,0.5101351351351351,0.7815315315315315,0.22583947583947592
ED,0.5247747747747747,0.16666666666666666,0.013513513513513514,0.6880630630630631,0.34459459459459457,0.34459459459459457,0.02927927927927928,0.8333333333333334,0.38738738738738737,0.16666666666666666,0.18243243243243243,0.23986486486486486,0.6643370864113735
CEG,0.759009009009009,0.7162162162162162,0.5056306306306306,0.07432432432432431,0.990990990990991,0.990990990990991,0.8333333333333334,0.6261261261261262,0.6441441441441441,0.7162162162162162,0.6531531531531531,0.4166666666666666,0.3836101919503727
COO,0.1891891891891892,0.2725225225225225,0.5855855855855856,,0.5247747747747747,0.5247747747747747,0.3918918918918919,0.6103603603603603,0.8220720720720722,0.2725225225225225,0.07657657657657657,0.32207207207207206,0.17946501003373042
CPRT,0.6621621621621622,0.740990990990991,0.6981981981981982,,0.31756756756756754,0.31756756756756754,0.32207207207207206,0.10135135135135136,0.8423423423423424,0.740990990990991,0.5765765765765766,0.8896396396396397,0.009024975351958073
GLW,0.5225225225225225,0.48873873873873874,0.5788288288288288,0.5743243243243243,0.8716216216216216,0.8716216216216216,0.4166666666666667,0.19369369369369369,0.9527027027027027,0.48873873873873874,0.06531531531531531,0.2927927927927928,0.48761156114097287
CPAY,0.3310810810810818,0.7229729729729729,0.4617117117117116,,0.4009009009009009,0.4009009009009009,0.6081081081081081,0.6846846846846847,0.5045045045045045,0.7229729729729729,0.7454954954954955,0.5900900900900901,0.8715475678933864
CTVA,0.5855855855855856,0.24774774774774774,0.24774774774774774,0.22747747747747749,0.7454954954954955,0.7454954954954955,0.5225225225225225,0.5495495495495493,0.9121621621621623,0.24774774774774774,0.06081081081081081,0.23085585585585583,0.09091150202934772
CSGP,0.4436936936936937,0.529279279279279,0.38288288288288286,,0.09009009009009007,0.09009009009009007,0.7117117117117117,0.33783783783783783,0.9887387387387387,0.529279279279279,0.013513513513513514,0.0,0.07094190965158707
COST,0.9617117117117117,0.9076576576576576,0.4797297297297298,0.04699124211319333,0.9391891891891891,0.9391891891891891,0.11936936936936927,0.7657657657657657,0.9211711711711712,0.9076576576576576,0.7882882882882882,0.777027027027027,0.18517494137527846
CTRA,0.22522522522522523,0.09009009009009009,0.0259009009009009,0.8331573389651531,0.38288288288288286,0.38288288288288286,0.777027027027027,0.2972972972972973,0.1509009009009009,0.09009009009009009,0.23873873873873874,0.4099099099099099,0.18869420751550028
