,MarketCap,PriceToBook,Beta,DividendYield,Return_6m,Momentum_6m,Volatility,BookValue,PE,PB,ROE,ROA,DebtToEquity
LII,0.2847380410022779,0.9544419134396355,0.6810933940774487,0.14640883977900554,0.5125284738041002,0.5125284738041003,0.34851936218678814,0.3940774487471526,0.5808656036446469,0.9544419134396355,0.9703872437357632,0.9817767653758541,0.810787995442229
LLY,0.9703872437357642,0.9726651480637828,0.09339407744874714,0.13553530751708429,0.7630979498861048,0.7630979498861048,0.6218678815489749,0.24829157175398633,0.924829157175399,0.9726651480637828,0.9430523917995444,0.9476082004555808,0.8816367761397393
LIN,0.9225512528473804,0.6651480637813212,0.5011389521640096,0.30068337129840544,0.4533029612756264,0.4533029612756264,0.19134396355353075,0.8792710706150342,0.7198177676537585,0.6651480637813212,0.521640091116173,0.630979498861048,0.3711205381731568
LYV,0.4533029612756264,0.9954441913439638,0.9145785876993167,,0.7835990888382688,0.7835990888382688,0.8906605922551253,0.009111617312072893,0.876993166287016,0.9954441913439638,0.929384965831435,0.36902050113895213,0.9476053393487164
LKQ,0.05694760820045558,0.18223234624145784,0.4624145785876994,0.6830381898040843,0.8382687927107061,0.8382687927107061,0.7084282460136674,0.3917995444191344,0.1958997722095672,0.18223234624145784,0.33712984054669703,0.4897494305239181,0.6091436296552708
LMT,0.8200455580865603,0.89749430523918,0.02050113895216401,0.642369020501139,0.17995444191343962,0.17995444191343962,0.111617312072893,0.45785876993166286,0.4168564920273348,0.89749430523918,0.9453302961275627,0.7494305239179959,0.9231065488809846
L,0.23917995444191342,0.05239179954441913,0.2380410022779043,0.01657458563535912,0.7585421412300684,0.7585421412300684,0.6309794988610478,0.8838268792710706,0.18223234624145784,0.05239179954441913,0.1662870159453303,0.07972665148063782,0.3046849480753832
LULU,0.4851936218678817,0.7630979498861048,0.7949886104783599,,0.018223234624145785,0.018223234624145785,0.6469248291571754,0.5535307517084282,0.35990888382687924,0.7630979498861048,0.8701594533029616,0.9886104783599089,0.22305930508997218
LYB,0.23234624145785876,0.1298405466970387,0.3815489749430524,0.9976646867420227,0.7471526195899797,0.7471526195899773,0.847380410022779,0.5763097949886105,0.3826879271070615,0.1298405466970387,0.1480637813211845,0.32801822323462415,0.6386285563179401
MTB,0.4123006833712984,0.05466970387243736,0.15717539863325738,0.6970387243735763,0.7881548974943052,0.7881548974943052,0.8997722095671982,0.9772209567198249,0.10478359908883826,0.05466970387243736,0.24145785876993164,0.05694760820045558,
MPC,0.592255125284738,0.41913439635535304,0.3416856492027335,0.5808656036446469,0.9271070615034168,0.9271070615034168,0.9134396355353074,0.7243735763097949,0.42824601366742593,0.41913439635535304,0.4715261958997722,0.275626423690205,0.7276123543770286
MKTX,0.02733485193621868,0.7061503416856492,0.378132118451025,0.30068337129840544,0.011389521640091115,0.011389521640091115,0.6446469248291572,0.5603644646924829,0.8337129840546696,0.7061503416856492,0.4988610478359909,0.8587699316628711,0.031084001624127805
MMC,0.8223234624145785,0.7722095671981777,0.3462414578587699,0.3348519362186788,0.55125284738041,0.55125284738041,0.02277904328018223,0.4533029612756264,0.6264236902050113,0.7722095671981777,0.7517084282460141,0.715261958997722,0.7782570804492553
MLM,0.4624145785876995,0.5239179954441913,0.37129840546697085,0.07458563535911603,0.7539863325740325,0.7539863325740319,0.6856492027334852,0.9726651480637813,0.6924829157175398,0.5239179954441913,0.35990888382687924,0.5353075170842825,0.3933529999864546
MAS,0.1184510250569476,0.0,0.7220956719817767,0.4693844961604396,0.3530751708428246,0.3530751708428246,0.28929384965831434,0.002277904328018223,0.275626423690205,0.0,0.9977220956719818,0.9430523917995444,
MA,0.9681093394077448,0.9863325740318906,0.5603644646924829,0.05466970387243736,0.22779043280182232,0.22779043280182232,0.44419134396355353,0.07744874715261958,0.826879271070615,0.9863325740318906,0.9794988610478359,0.9931662870159453,0.9144821300029904
MKC,0.2870159453302961,0.5398633257403189,0.2608200455580865,0.5489749430523918,0.0683371298405467,0.0683371298405467,0.03416856492027335,0.3348519362186788,0.5899772209567198,0.5398633257403189,0.4510250569476082,0.4738041002277904,0.5398443644571523
MDT,0.8132118451025057,0.31207289293849655,0.3325740318906606,0.7528473804100226,0.30068337129840544,0.30068337129840544,0.23462414578587698,0.5854214123006833,0.571753986332574,0.31207289293849655,0.18678815489749467,0.4168564920273348,0.3279556706560495
MRK,0.9043280182232358,0.5626423690205011,0.0797266514806378,0.8648565506229445,0.06605922551252848,0.06605922551252848,0.02733485193621868,0.31207289293849655,0.08428246013667426,0.5626423690205011,0.8382687927107061,0.9111617312072893,0.47480560505159125
META,0.9863325740318906,0.7813211845102506,0.7289293849658314,0.022099447513812157,0.45558086560364464,0.45558086560364464,0.6651480637813212,0.856492027334852,0.5102505694760819,0.7813211845102506,0.8451025056947608,0.9726651480637813,0.15347366893671005
MET,0.633257403189066,0.2369020501138952,0.3348519362186788,0.6741788087503875,0.8428246013667425,0.8428246013667425,0.6765375854214123,0.6173120728929384,0.13211845102505695,0.2369020501138952,0.4829157175398633,0.011389521640091115,0.8069961624936853
MGM,0.03189066059225512,0.4715261958997722,0.9772209567198199,,0.9157175398633257,0.9157175398633257,0.9635535307517095,0.12528473804100226,0.18678815489749429,0.4715261958997722,0.6788154897494291,0.13439635535307518,0.983222085587473
MCHP,0.4282460136674265,0.6287015945330306,0.8633257403189065,0.8120728929384966,0.4396355353075171,0.4396355353075171,0.7927107061503417,0.14123006833712984,0.9635535307517085,0.6287015945330306,0.002277904328018223,0.07744874715261958,0.5462826512272814
MU,0.7881548974943052,0.26195899772209563,0.7061503416856492,0.06353591160220996,0.6879271070615034,0.6879271070615034,0.8154897494305239,0.6469248291571749,0.41913439635535304,0.26195899772209563,0.2824601366742597,0.5011389521640092,0.1739324251293707
MSFT,1.0,0.8223234624145785,0.4726651480637813,0.13553530751708429,0.39863325740318906,0.39863325740318906,0.31207289293849655,0.6446469248291572,0.7357630979498883,0.8223234624145785,0.7927107061503417,0.9225512528473804,0.1927102240541876
MAA,0.26651480637813213,0.4738041002277904,0.3052391799544419,0.8016602254016193,0.7312072892938499,0.7312072892938497,0.16856492027334852,0.7038724373576309,0.7403189066059225,0.4738041002277904,0.2369020501138952,0.2824601366742597,0.5685920105568388
MHK,0.004555808656036446,0.02050113895216401,0.7403189066059225,,0.9430523917995444,0.9430523917995444,0.929384965831435,0.9544419134396355,0.16400911161731208,0.02050113895216401,0.10250569476082004,0.29157175398633256,0.2120727143415896
MOH,0.2141230068337132,0.5671981776765376,0.20273348519362183,,0.4851936218678816,0.48519362186788156,0.662870159453303,0.8747152619589977,0.21184510250569477,0.5671981776765376,0.6993166287015944,0.6059225512528473,0.592317684486123
TAP,0.08656036446469248,0.02277904328018223,0.2608200455580865,0.7391799544419133,0.5876993166287016,0.5876993166287016,0.6993166287015945,0.8200455580865603,0.0592255125284738,0.02277904328018223,0.16400911161731208,0.35990888382687924,0.2987951807228916
MDLZ,0.7608200455580875,0.48519362186788156,0.12072892938496582,0.642369020501139,0.3348519362186788,0.3348519362186788,0.011389521640091115,0.32574031890660593,0.5489749430523918,0.48519362186788156,0.40774487471526194,0.30979498861047833,0.5324031877523586
MPWR,0.44419134396355353,0.8086560364464692,0.6788154897494295,0.19020501138952162,0.1845102505694761,0.1845102505694761,0.8542141230068336,0.8382687927107061,0.27790432801822323,0.8086560364464692,0.9271070615034168,0.8861047835990888,0.0
MNST,0.662870159453303,0.8200455580865603,0.19362186788154898,,0.33029612756264237,0.33029612756264237,0.1184510250569476,0.06150341685649202,0.8405466970387243,0.8200455580865603,0.5945330296127562,0.9179954441913439,0.019787930750074807
MCO,0.7539863325740331,0.9453302961275629,0.8610478359908885,0.14236902050113895,0.4760820045558086,0.4760820045558086,0.1776765375854214,0.3394077448747152,0.8382687927107061,0.9453302961275629,0.9157175398633257,0.8929384965831453,0.825257981464165
MS,0.9134396355353073,0.2733485193621868,0.7927107061503417,0.6970387243735763,0.8747152619589977,0.8747152619589977,0.612756264236902,0.7790432801822323,0.17995444191343962,0.2733485193621868,0.42824601366742615,0.05239179954441913,0.9517608056889699
MOS,0.06150341685649202,0.02733485193621868,0.60250569476082,0.6381215469613261,0.970387243735763,0.9703872437357631,0.9384965831435079,0.5671981776765376,0.6332574031890661,0.02733485193621868,0.03644646924829157,0.11617312072892938,0.25778361976807607
MSI,0.7061503416856492,0.9703872437357631,0.47722095671981773,0.21021494348422204,0.4669703872437337,0.4669703872437357,0.3075170842824601,0.1184510250569476,0.7380410022779043,0.9703872437357631,0.977220956719832,0.8997722095671982,0.9476402833561868
NDAQ,0.5785876993166287,0.5580865603644647,0.5045558086560364,0.31207289293849655,0.683371298405467,0.683371298405467,0.09567198177676538,0.33029612756264237,0.7767653758542141,0.5580865603644647,0.3416856492027335,0.37813211845102523,0.578493525256375
NTAP,0.255125284738041,0.9202733485193622,0.8542141230068339,0.5205011389521639,0.8838268792710706,0.8838268792710706,0.7403189066059225,0.05011389521640091,0.30068337129840544,0.9202733485193622,0.9658314350797266,0.8154897494305239,0.8654419047409203
NFLX,0.9658314350797266,0.929384965831435,0.9384965831435079,,0.14123006833712984,0.14123006833712984,0.7608200455580867,0.7494305239179954,0.908883826879271,0.929384965831435,0.8564920273348519,0.908883826879271,0.47770887392476247
NEM,0.6674259681093394,0.24601366742596809,0.03416856492027335,0.4350797266514806,0.6674259681093383,0.6674259681093393,0.5421412300683371,0.4396355353075171,0.1184510250569476,0.24601366742596809,0.5125284738041002,0.7129840546697038,0.13912942813627874
NWSA,0.2004555808656038,0.25284738041002275,0.8041002277904328,0.11087469857401522,0.908883826879271,0.908883826879271,0.5353075170842825,0.2084282460136674,0.7949886104783599,0.25284738041002275,0.11958997722095671,0.285876993166287,0.17995444191343962
NWS,0.20273348519362153,0.3325740318906606,0.8041002277904328,0.07993623242182803,0.826879271070615,0.826879271070615,0.5261958997722096,0.2084282460136674,0.8633257403189065,0.3325740318906606,0.11958997722095671,0.285876993166287,0.17995444191343962
NEE,0.8633257403189065,0.4350797266514807,0.23006833712984054,0.7491535685378687,0.07517084282460136,0.07517084282460136,0.2255125284738041,0.39863325740318906,0.592255125284738,0.4350797266514807,0.13211845102505695,0.15945330296127574,0.7541804576602041
NKE,0.7630979498861048,0.6924829157175398,0.7243735763097949,0.6242306361814752,0.12528473804100226,0.1252847380410023,0.3530751708428246,0.10933940774487472,0.37129840546697745,0.6924829157175398,0.7676537585421412,0.7471526195899771,0.5831115072966773
NI,0.24145785876993164,0.29157175398633256,0.1366742596810934,0.6325966850828729,0.20956719817767652,0.20956719817767652,0.17312072892938496,0.3052391799544419,0.4601366742596811,0.29157175398633256,0.23462414578587698,0.2642369020501139,0.7188576966447329
NDSN,0.07744874715261958,0.5444191343963554,0.3940774487471526,0.3906605922551253,0.28018223234624146,0.28018223234624146,0.3325740318906606,0.6970387243735763,0.5421412300683371,0.5444191343963554,0.49202733485193617,0.6742596810933941,0.551339734839357
NSC,0.6241457858769932,0.5056947608200455,0.7813211845102508,0.5580110497237569,0.4328018223234625,0.4328018223234624,0.3189066059225512,0.8177676537585421,0.20501138952164008,0.5056947608200455,0.6605922551252847,0.6082004555808656,0.6907715368182515
NTRS,0.2642369020501139,0.17084282460136674,0.6936218678815489,0.6879271070615034,0.6560364464692483,0.6560364464692483,0.5968109339407744,0.7972665148063781,0.03872437357630979,0.17084282460136674,0.5375854214123007,0.0683371298405467,
NOC,0.7129840546697038,0.6104783599088838,0.00683371298405467,0.40331491712707185,0.49658314350797267,0.49658314350797267,0.14578587699316628,0.9271070615034168,0.35535307517084336,0.6104783599088838,0.6697038724373576,0.5831435079726651,0.685345756053859
NCLH,0.018223234624145785,0.662870159453303,0.98861047835991,,0.7949886104783599,0.7949886104783599,0.9977220956719818,0.0296127562642369,0.05239179954441913,0.662870159453303,0.9521640091116172,0.38496583143507934,0.9904138314036519
NRG,0.35990888382687924,0.876993166287016,0.49658314350797267,0.3439635535307517,0.1298405466970387,0.12984054669703873,0.7107061503416858,0.10706150341685648,0.5261958997722096,0.876993166287016,0.8610478359908884,0.5261958997722096,0.954414369744871
NUE,0.3849658314350797,0.10478359908883826,0.9749430523917995,0.44874715261959,0.9954441913439637,0.9954441913439637,0.7266514806378132,0.9020501138952164,0.4054669703872437,0.10478359908883826,0.14578587699316628,0.3325740318906606,0.2325730234726108
